!DatalogFileV1.0 1580606858
#
# User :            Start : 2020/2/2 10:27:38
# PRO_RcpNameSM : SW_80.rcp
#
#-------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
Time	PrcsStep	PrcsTime	PrcsStepCyc	StepGrpCyc	ThrtPrs	ThrtPos	ChmPrs	PumpPrs	Chuck2Pos	RF2SetPow	RF2LoadPow	RF2RefPow	RF2Freq	RPGLoadPow	RPGRefPow	SHT2_Temp	SHT2_Pow	SHT2_Cur	SHT2_Volt	MFC09Flw	MFC08Flw	MFC07Flw	MFC04Flw	MFC05Flw	MFC06Flw	MFC09Prs	MFC08Prs	MFC07Prs	MFC04Prs	MFC05Prs	MFC06Prs	HT17_Temp	HT18_Temp	HT19_Temp	HT20_Temp	HT21_Temp	HT22_Temp	HT23_Temp	HT24_Temp	HT25_Temp	HT26_Temp	HT27_Temp	HT28_Temp	HT29_Temp	HT30_Temp	HT31_Temp	HT32_Temp	SH2HeatExFlw	HtExcSupTemp	HtExcRetTemp	RF2ForwardAI	HF_LOAD_POS_B	HF_TUNE_POS_B	HF_R_Real_B	HF_X_Image_B	HF_Z_Phase_B	HF_Z_Power_B	HF_Z_R_B	HF_Z_X_B	HF_Z_Vrms_B	HF_Z_Irms_B
32	3	37.500	15	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
33	3	37.500	16	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
34	3	37.500	17	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
35	3	37.500	17	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
36	3	37.500	18	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
37	3	37.500	19	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
38	3	37.500	20	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
39	3	37.500	21	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
40	3	37.500	21	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
41	3	37.500	22	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
42	3	37.500	23	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
43	3	37.500	24	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
44	3	37.500	25	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
45	3	37.500	26	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
46	3	37.500	26	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
47	3	37.500	27	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
48	3	37.500	28	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
49	3	37.500	29	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
50	3	37.500	29	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
51	3	37.500	30	0	2.254	48.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
52	4	5.000	1	0	2.185	46.0	2.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
53	4	5.000	1	0	2.254	46.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
